word,phonetic,pos,meaning,example,example_zh
stave,,n.,桶材；窄板 v敲破,,
stay,,,"v&n. 逗留,保持,延缓",,
steadfastly,,adv.,"踏实地, 不变地",,
steadily,,adv.,"稳定地,坚定地",,
steady,,adj.,"稳固的,坚定的",,
steal,,v.,"偷, 窃取",,
stealthy,,adj.,"鬼鬼祟祟的, 秘密的",,
steam,,n.,"蒸汽v蒸,蒸发",,
steamboat,,n.,汽船,,
steamer,,n.,"汽船, 蒸汽机",,
steamship,,n.,"汽船, 轮船",,
steel,,n.,"钢,钢铁",,
steep,,adj.,"陡峭的,急剧的",,
steer,,v.,"操纵, 驾驶",,
stele,,n.,"石碑, 匾额",,
stellar,,adj.,星的， 恒星的， 星球的； 精彩的； 优秀的,,
stem,,n.,"茎,干 v. 起源于 v. 堵住",,
stench,,n.,"恶臭, 臭气",,
stencil,,n.,"模版,蜡纸 v. 用蜡纸印刷",,
step,,n.,"(脚)步,步骤,台阶 v. 行走,踏上",,
steppe,,n.,特指西伯利亚一带没有树木的大草原,,
stepper,,n.,"行走的人或动物, 跳舞者",,
stereo,,adj.,立体声的 n. 立体声,,
stereotype,,n.,老套，固定模式,,
stereotypical,,adj.,"老一套的,陈规的",,
sterile,,adj.,"贫脊的,不结果的",,
sterilize,,v.,"杀菌, 消毒, 使成不毛",,
stern,,adj.,严厉的 n. 船尾,,
stew,,v.,"炖, 焖",,
stewpot,,n.,双把炖锅,,
stick,,n.,"棍 v. 刺,戳",,
stickpin,,n.,领带夹(指插于领带上的装饰别针),,
sticky,,adj.,"粘的, 粘性的",,
stiff,,adj.,(僵)硬的；生硬的,,
stiffen,,v.,弄硬；加强,,
stifle,,v.,"窒息, 抑制",,
stigma,,n.,污点， 耻辱； 烙印； 特征,,
stillness,,n.,"静止, 沉静",,
stilt,,n.,"高跷, 支柱",,
stimulate,,v.,"刺激,激励",,
stimulation,,n.,"激励,刺激",,
stimulus,,n.,"促进(因素),刺激(物)",,
sting,,,"n&v. 刺, 刺痛",,
stinger,,n.,"刺激者, 讽刺者",,
stingy,,adj.,吝啬的， 小气的,,
stint,,v.,"紧缩,节省",,
stipulate,,v.,"规定, 保证",,
stir,,n.,"轰动, 搅动 v. 搅拌,激起",,
stitch,,v.,"缝, 缝合",,
stock,,n.,库存，股票 v. 储备,,
stocking,,n.,长袜,,
stocky,,adj.,"矮壮的, 健壮结实的",,
stomach,,n.,胃,,
stonemason,,n.,石匠,,
stoneware,,n.,瓷器,,
stonework,,n.,"石雕工艺, 做石工的场所",,
stony,,adj.,"多石的, 无情的",,
stop,,,"n&v. 停止,阻止",,
storage,,n.,"贮藏(量),存储",,
store,,v.,"储存,贮藏 n. 商店",,
storefront,,n.,"店头, 店面",,
storehouses,,n.,"仓库, 储藏所, 宝藏",,
storeroom,,n.,"储藏室, 库房",,
storm,,n.,"暴风雨,暴风雪",,
stormy,,adj.,"暴风雨的, 激烈的, 暴怒的",,
story,,n.,"故事,小说",,
storyteller,,n.,"说故事的人, 作家",,
storytelling,,n.,"说书, 讲故事",,
stout,,adj.,发胖的；结实的,,
stove,,n.,炉,,
straight,,adj.,"直的,连续的",,
straighten,,v.,"(使)弄直, 伸直",,
straightforward,,adj.,"正直的,简单的 adv. 坦率地",,
strain,,,"n&v. 拉紧,紧张,劳累",,
strait,,n.,地峡,,
strand,,v.,使搁浅,,
strange,,adj.,"陌生的,奇怪的",,
strap,,n.,"带, 皮带 v. 用带捆扎",,
stratagem,,n.,"战略, 计谋",,
strategic,,adj.,对全局有重要意义的， 关键的； 战略性的,,
strategy,,n.,策略,,
stratification,,n.,"分层, 成层法",,
stratify,,v.,(使)成层,,
stratigraphy,,n.,地层学； 地层中的岩石组成,,
stratosphere,,n.,"平流层, 高层次",,
stratum,,n.,"地层,阶层",,
strawberry,,n.,[植]草莓,,
stray,,vi.,迷路；分心，走神；离题 adj. 迷路的；,,
streak,,n.,条纹vi疾驶 vt加条纹,,
stream,,n.,"小河,溪流 v. 涌流(出)",,
streambed,,n.,河床,,
streamline,,adj.,流线型的,,
street,,n.,街道,,
streetcar,,n.,路面电车,,
strength,,n.,"力,力量",,
strengthen,,v.,"加强, 巩固",,
strenuous,,adj.,"奋发的, 费力的, 积极的",,
streptomycin,,n.,链霉素,,
stress,,n.,"压力,重点 v. 着重,强调",,
stressful,,adj.,"紧张的, 压力重的",,
stretch,,,"v&n. 伸展,延伸",,
stretcher,,n.,"担架, 延伸器",,
strict,,adj.,"严格的, 严厉的",,
strictly,,adv.,严格地,,
stride,,v.,"大步走(过), 跨过",,
strike,,,"v&n. 罢工,袭击,打",,
strikingly,,adv.,"醒目地, 引人侧目地",,
string,,n.,线 v. 排成一列,,
stringent,,adj.,"严厉的,迫切的",,
strip,,v.,"剥, 剥去",,
stripe,,n.,条纹,,
strive,,v.,"努力, 奋斗",,
stroke,,n.,划桨；击,,
strong,,adj.,"强烈的,坚强的,强壮的",,
stronghold,,n.,"要塞, 据点",,
strongly,,adv.,强烈地；强有力地,,
structurally,,adv.,在结构上,,
struggle,,v.,"努力,奋斗,挣扎",,
struggler,,n.,"奋斗者,斗争者",,
strut,,n.,高视阔步 v. 昂首阔步地走,,
stubble,,n.,"短须, 麦茬",,
stubborn,,adj.,顽固的， 倔强的； 难对付的,,
stubbornness,,n.,"倔强, 顽强",,
stud,,v.,"镶嵌,点缀",,
student,,n.,学生,,
studio,,n.,"画室,工作室",,
stuff,,n.,"原料,素材资料 v. 塞满",,
stumble,,vi.,绊脚； 蹒跚而行； 结巴,,
stump,,n.,"树桩;残余部分 v. 笨重地走,使为难",,
stun,,v.,"使晕倒,打晕 n. 打昏,惊倒",,
stunt,,n.,特技；噱头 v阻碍正常成长,,
sturdiness,,n.,"强健, 雄壮, 坚固",,
sturdy,,adj.,健壮的， 结实的； 稳固的； 顽强的,,
sty,,n.,"猪栏 v住在猪圈里, 关入猪栏",,
style,,n.,"风格,式样",,
stylish,,adj.,"时髦的, 漂亮的, 流行的",,
stylistic,,adj.,"风格上的,文体上",,
stylize,,v.,"使风格化, 仿效的风格",,
stylized,,adj.,非写实的； 程式化的,,
subclass,,n.,"[生]亚纲, 子集",,
subconscious,,adj.,下意识的， 潜意识的 n. 下意识，潜意识,,
subculture,,n.,亚文化行为观念， 次文化,,
subdivide,,v.,"再分, 细分",,
subdivision,,n.,"细分, 一部",,
subduction,,n.,[地]潜没(指地壳的板块沉到另一板块之下),,
subdue,,vt.,制服， 征服； 抑制， 克制,,
subfreezing,,adj.,低于冰点的,,
subglacial,,adj.,冰川下的,,
subject,,n.,"主题,学科 v. 使服从",,
subjective,,adj.,"主观的, 个人的",,
subjugate,,v.,使屈服，征服,,
subjugation,,n.,"镇压, 平息",,
subliminal,,adj.,下意识的， 潜意识的,,
submarine,,n.,潜水艇,,
submerge,,v.,浸没，淹没,,
submission,,n.,屈服， 服从； 提交， 呈递； 提交物； 看法， 意见,,
submit,,v.,"(使)服从,递交",,
subordinate,,adj.,次要的；下级的 vt. 使处于次要地位， 使从属于 n. 部属， 下属,,
suborn,,vt.,收买， 买通， 唆使,,
subscribe,,v.,"订阅, 签名,捐赠",,
subsequent,,adj.,"后来的,并发的",,
subsequently,,adj.,其次，接着,,
subside,,v.,"下沉,平静",,
subsidiary,,adj.,"辅助的, 补充的",,
subsidize,,v.,"资助,津贴",,
subsidy,,n.,"补助金,津贴",,
subsist,,v.,"生存, 存在, 供养",,
subsistence,,n.,"生存, 生活, 留存",,
subspecies,,n.,[生]亚种,,
substance,,n.,"物质,实质,主旨",,
substantial,,adj.,"可观的,牢固的，实质的",,
substantially,,adv.,大体上；本质上,,
substantiate,,v.,"使实体化,证实",,
substantiated,,vt.,"证实, 实体化",,
substantive,,adj.,独立存在的，直接的,,
substitute,,v.,"代替,替换",,
substrate,,n.,"（土地）底层,基础",,
subsurface,,adj.,"地下的, 表面下的n地表下岩石",,
subterranean,,adj.,地下的,,
subtitle,,n.,说明对白的字幕 v. 给…加字幕,,
subtle,,adj.,"微妙的；诡秘的,精细的",,
subtlety,,n.,"微妙, 精明",,
subtract,,v.,"(～ from)减去, 减",,
subtraction,,n.,减少,,
subtractive,,adj.,"减去的,负的",,
subtropic,,adj.,"亚热带的,副热带的",,
subtropical,,adj.,亚热带的,,
suburb,,n.,"市郊, 郊区",,
suburban,,adj.,"郊外的, 偏远的",,
suburbanization,,n.,市郊化,,
subversive,,adj.,颠覆性的，破坏性的 n. 颠覆分子,,
subway,,n.,"地铁, 地下通道",,
succeed,,v.,"成功, 继承, 接着发生",,
success,,n.,"成功,成就",,
successful,,adj.,"成功的,圆满的",,
succession,,n.,"连续,继承",,
successional,,adj.,"接连著的, 连续性的",,
successive,,adj.,"连续的, 接连的",,
successively,,adv.,一个接一个地,,
successor,,n.,"接班人, 继任人",,
succinct,,adj.,"简洁的, 紧身的",,
succinctly,,adv.,"简洁地, 简便地",,
succulent,,adj.,多汁的,,
succumb,,vi.,屈服， 屈从； 死亡,,
suck,,v.,"吸,吮",,
suction,,n.,吸， 抽吸； 吸力,,
sudden,,adj.,"突然的,意外的",,
suddenly,,adv.,突然地,,
suffer,,v.,"遭受, 经历",,
suffice,,v.,足够 v. 使满足,,
sufficiency,,n.,充足；充裕,,
sufficient,,adj.,"足够的,充分的",,
suffragist,,n.,妇女政权论者,,
sugar,,n.,糖,,
sugarcane,,n.,[植]甘蔗,,
sugarlike,,adj.,类糖的(糖似的),,
suggestive,,adj.,"提示的,暗示的",,
suit,,v.,"合适,相配",,
suitable,,adj.,"适当的,相配的",,
suitably,,adv.,"合适地, 适宜地",,
suitcase,,n.,手提箱， 衣箱,,
suite,,n.,"(一批)随员, (一套)家具, 组",,
sulfate,,n.,硫酸盐,,
sulfide,,n.,<美>[化]硫化物,,
sulfur,,n.,[化] 硫磺,,
sulfuric,,adj.,"[化] 硫磺的,含硫的",,
sully,,v.,玷污,,
sum,,n.,"总数,总和 v. 共计,概括",,
sumerian,,n.,闪族人[语],,
summarization,,n.,"摘要, 概要",,
summarize,,v.,"概述, 总结",,
summary,,adj.,概括的， 概要的； 即刻的， 立即的 n. 摘要，概要,,
summer,,n.,夏季,,
summertime,,n.,夏季,,
summit,,n.,"顶点, 最高阶层",,
summon,,v.,传唤， 传讯； 召集， 召开； 鼓起， 振作,,
sumptuous,,adj.,"奢侈的,华丽的",,
sunbaked,,adj.,晒干的,,
sunburst,,n.,从云隙射下的阳光,,
sundial,,n.,"日昝仪, 日规",,
sunflower,,n.,[植]向日葵,,
sunlight,,n.,"日光,阳光",,
sunlit,,adj.,"被日光照射了的, 阳光照射的",,
sunrise,,n.,日出,,
sunset,,n.,"日落, 晚年",,
sunshine,,n.,阳光,,
superb,,adj.,"庄重的, 华丽的, 极好的",,
superbly,,adv.,"雄伟地, 壮丽地",,
supercontinent,,n.,[地]超大陆,,
superficial,,adj.,"表面的, 肤浅的n浅薄的人",,
superimpose,,vt.,使重叠， 使叠加； 添加,,
superintendent,,n.,主管人，监管人,,
superior,,n.,"长者,上级 adj. 较高的,上级的",,
superiority,,n.,"优越, 高傲",,
supermodel,,n.,超级名模,,
supernatural,,,"a&n. 超自然(的), 神奇(的)",,
superorganism,,n.,[生]超个体(指群居昆虫等的群体),,
superorganisms,,n.,[生]超个体(指群居昆虫等的群体),,
supersede,,v.,"代替, 取代",,
supersonic,,,n&a. 超声波(的),,
superstitious,,adj.,迷信的， 受迷信思想支配的,,
supervise,,v.,"监督, 管理",,
supervision,,n.,"监督, 管理",,
supervisor,,n.,管理人；监督人,,
supervisory,,adj.,监督的,,
supplant,,v.,排挤，取代,,
supplement,,n.,"补充, 附录",,
supplementary,,adj.,增补的，补充的,,
supplementation,,n.,"增补,补充",,
supplier,,n.,"供应者, 补充者",,
supply,,n.,供应；储备；补给 vt. 供给， 供应； 满足， 弥补,,
supporter,,n.,"支持者, 赡养者",,
supportive,,adj.,支持的,,
suppose,,v.,"推想, 假设",,
supposedly,,adv.,"推测地, 大概",,
supposition,,n.,"假定, 想象",,
suppress,,v.,"镇压,抑制",,
supremacy,,n.,"地位最高的人,至高,霸权",,
supreme,,adj.,"最高的, 至上的",,
supremely,,adv.,"无上地, 崇高地",,
surcharge,,n.,额外费用，增收费，附加费 vt. 收取额外费用,,
sure,,adj.,"对有把握 ad的确, 当然",,
surge,,,"n&v. (波涛)汹涌,涌起",,
surgeon,,n.,外科医生,,
surgery,,n.,外科手术； 外科学； 手术室， 诊疗室,,
surmise,,v.,猜测,,
surmount,,v.,克服；置于…顶上,,
surpass,,v.,"超越, 胜过",,
surplus,,n.,"剩余,过剩",,
surprise,,n.,惊奇 v. 使惊奇,,
surrender,,,"v&n. 放弃, 投降",,
surround,,v.,"包围,环绕",,
surrounding,,n.,"围绕物,环境 a周围的",,
survey,,,n&vt. 调查,,
surveyor,,n.,"测量员, 检查员",,
survivability,,n.,残存性,,
survival,,n.,"幸存,生存",,
survive,,v.,"活着,幸存",,
survivor,,n.,"生还者, 残存物",,
susceptible,,adj.,"易受外界影响的,易受感染的",,
suspect,,v.,"推测,怀疑",,
suspend,,v.,"暂停,悬，挂",,
suspender,,n.,"吊裤带, 悬挂物, 吊杆, 袜吊",,
suspense,,n.,担心， 焦虑； 悬念， 不确定,,
suspension,,n.,"暂停, 中止",,
suspicion,,n.,"猜疑, 怀疑",,
suspicious,,adj.,"可疑的,多疑的",,
sustain,,v.,"支撑,维持",,
sustainable,,adj.,不破坏生态平衡的， 可持续的； 足可支撑的； 可忍受的,,
sustenance,,n.,"食物, 生计, (受)支持",,
swallow,,,"n&v. 吞下,咽下",,
swamp,,n.,"沼泽,湿地",,
swampy,,adj.,沼泽的，似沼泽的,,
swap,,v.,交换，掉换 n. 交换， 掉换； 交换物， 被调换者,,
swarm,,n.,"蜂群, 一大群",,
sway,,,"v&n. 摇摆, 支配",,
swear,,v.,"宣誓, 发誓",,
sweat,,n.,汗 v(使)出汗,,
sweatshop,,n.,"血汗工厂(指工人劳动条件差,工作时间长,工资低的工场或工厂)",,
sweaty,,adj.,"出汗的, 吃力的",,
sweden,,n.,瑞典,,
sweep,,v.,"打扫, 清扫",,
sweeping,,adj.,彻底的，广泛的；〈贬〉笼统的，一概而论的 n. 清扫， 扫除； 垃圾,,
sweet,,adj.,甜的,,
swell,,v.,"(使)膨胀, 增大",,
swift,,adj.,"迅速的,敏捷的",,
swiftly,,adv.,"很快地, 即刻",,
swiftness,,n.,迅速，敏捷,,
swim,,,n&v. 游泳,,
swimmer,,n.,游泳者,,
swindle,,,vt&n. 诈骗， 骗取,,
swing,,v.,"摇摆, 摆动",,
swirl,,,n&v. 旋转，漩涡,,
swiss,,n.,"/ a瑞士(的), 瑞士人(的)",,
switch,,n.,"开关 vt转换, 转变",,
switzerland,,n.,瑞士(欧洲中部国家),,
swoon,,,vi&n. 昏厥， 昏倒； 痴迷,,
swoop,,v.,猛扑； 突然袭击 n. 突然行动,,
sword,,n.,剑,,
swordfish,,n.,旗鱼,,
syllable,,n.,音节,,
syllabus,,n.,教学大纲， 课程提纲,,
symbiosis,,n.,"[生]共生(现象),合作关系",,
symbiotic,,adj.,共生的,,
symbol,,n.,"符号,记号,象征",,
symbolic,,adj.,"象征的,符号的",,
symbolically,,adv.,象征(性)地,,
symbolism,,n.,象征主义,,
symbolize,,v.,象征,,
symmetrical,,adj.,匀称的，对称的,,
symmetry,,n.,对称； 相似， 相仿,,
sympathetic,,adj.,同情的,,
sympathy,,n.,"同情, 同情心",,
symphonic,,adj.,"交响乐的, 和声的",,
symphony,,n.,"交响乐, 交响曲",,
symptom,,n.,"症状, 征兆",,
synapsis,,n.,"[生]染色体结合, 突触",,
synchronization,,n.,同步化,,
synchronize,,v.,同步,,
synchronizer,,n.,同步装置,,
synchrotron,,n.,同步加速器,,
syndrome,,n.,综合病症,,
synonym,,n.,同义字,,
synonymous,,adj.,同义的,,
syntactic,,adj.,句法的； 按照句法的,,
syntax,,n.,"语法, 句法",,
synthesize,,v.,"综合, 合成",,
synthesizer,,n.,"综合者, [电子]合成器",,
synthetic,,adj.,"合成的, 综合的",,
syrup,,n.,"糖浆, 果汁",,
systematic,,adj.,"系统的,体系的",,
systematically,,adv.,"有系统地, 有条理地",,
systematize,,v.,系统化,,
table,,n.,"桌子,表格",,
tableland,,n.,高原,,
tablet,,n.,药片,,
taboo,,adj.,忌讳的 n. 禁忌，忌讳；禁止，避讳,,
tabulate,,v.,把制成表格,,
tackle,,v.,对付，处理；阻截；抢球 n. 拦截； 用具,,
tact,,n.,"机智, 手法",,
tactic,,n.,"策略, 战略",,
tactile,,adj.,触觉的； 有触觉的； 可感触的,,
tadpole,,n.,[动]蝌蚪,,
tail,,n.,"尾巴 v. 跟踪,尾随",,
tailor,,n.,"裁缝 v. 剪裁, 缝制",,
taint,,v.,感染 n污点,,
talbot,,n.,[动]塔尔博特提猎狗,,
tale,,n.,"故事,传说",,
talent,,n.,"天才,才能",,
talented,,adj.,有才能的,,
talk,,,v&n. 谈话,,
tall,,adj.,"高的,长的",,
tally,,n.,记分 vi符合,,
tambourine,,n.,小手鼓,,
tame,,adj.,"(指动物)驯服的,平淡的 v驯养, 驯服",,
tan,,n.,日晒后的颜色 adj. 棕褐色的 v. 晒成褐色,,
tang,,v.,有浓味 n特殊气味,,
tangent,,adj.,切线的， 相切的 n. 切线；正切,,
tangible,,adj.,可触摸的， 可感知的； 明确的， 确凿的； 有形的， 实际的,,
tangle,,v.,(使)乱作一团 n混乱,,
tanker,,n.,油轮,,
tannin,,n.,[化]丹宁酸,,
tantalizing,,adj.,诱人的,,
tantamount,,adj.,"同等的,相当于",,
tap,,,n&v. 塞子，龙头；轻叩(拍),,
tape,,n.,"带子, 磁带",,
tapestry,,n.,挂毯,,
tapeworm,,n.,[动]绦虫,,
tapir,,n.,[动]貘,,
taproot,,n.,"[植]主根, 直根",,
tar,,n.,"焦油, 柏油",,
tardiness,,n.,缓慢,,
target,,n.,"目标, 对象",,
tariff,,n.,关税,,
tarnish,,v.,失去光泽；玷污，败坏 n. 污点； 瑕疵,,
taro,,n.,芋头,,
task,,n.,"任务,作业",,
tasmania,,n.,"塔斯马尼亚岛, 塔斯马尼亚州(澳大利亚州名)",,
taste,,v.,"品尝, 体验",,
taut,,adj.,"(绳子)拉紧的,紧张的 vt. 使纠缠",,
tavern,,n.,"酒馆, 客栈",,
tavernkeeper,,n.,小餐馆老板,,
tax,,n.,"税,税款",,
taxes,,n.,"赋税, 税收",,
taxonomy,,n.,"分类法, 分类学",,
teach,,v.,"讲授,教授",,
teacher,,n.,教师,,
teacup,,n.,茶杯,,
team,,n.,"队, 组",,
teapot,,n.,茶壶,,
tear,,n.,眼泪 v撕(裂),,
technical,,adj.,"技术的,技巧的",,
technician,,n.,"技术员, 技师",,
technological,,adj.,科技的,,
technologically,,adv.,科技地,,
technology,,n.,"工艺,技术",,
tectonic,,adj.,"构造的, 建筑的",,
tectonics,,n.,构造地质学,,
ted,,vt.,翻晒 n. 泰德,,
tedious,,adj.,单调乏味的， 令人厌烦的,,
tedium,,n.,"厌烦, 沉闷",,
teem,,v.,大量出现,,
tele,,n.,电视,,
telecommunication,,n.,电信，远程通信,,
telecommuter,,n.,远程工作者,,
telecommuting,,n.,"远程联机, 远程办公",,
telegraph,,,n&v. (打)电报,,
telephone,,n.,电话,,
telescope,,n.,望远镜,,
telescopic,,adj.,"望远镜的,[眼科] 远视的",,
televise,,v.,"广播, 播映",,
television,,n.,电视(机),,
televisual,,adj.,电视的,,
tell,,v.,"告诉,讲述",,
teller,,n.,"讲话的人, 告诉的人",,
telltale,,adj.,泄密的,,
tellurium,,n.,碲,,
temper,,n.,"脾气,韧度 vt调和",,
tempera,,n.,蛋彩画,,
temperate,,adj.,"温和的,适度的,有节制的",,
template,,n.,模板， 样板,,
temple,,n.,"庙, 寺",,
tempo,,n.,速度， 节奏； 行进速度,,
temporal,,adj.,"现世的, 暂时的",,
temporarily,,adv.,临时,,
temporary,,adj.,"暂时的, 临时的,",,
tempt,,v.,"吸引,诱惑",,
ten,,num.,"十,十个",,
tenant,,n.,"承租人, 房客",,
tend,,v.,"易于,趋向 v. 照料",,
tendency,,n.,"趋向,倾向",,
tender,,adj.,嫩的；脆弱的；温柔的，亲切的 v. 提出；投标 n. 投标,,
tendon,,n.,[解]腱,,
tenement,,n.,公寓,,
tenet,,n.,原则,,
tenfold,,adj.,十倍的 ad成十倍,,
tennessee,,n.,田纳西州,,
tenon,,n.,"[木工]榫 vt. 接榫, 造榫",,
tension,,n.,"紧张,拉力 vt. 使拉紧,使绷紧",,
tent,,n.,帐篷,,
tentacle,,n.,(动物)触角,,
tentative,,adj.,试验性的； 不确定的， 暂定的； 犹豫的,,
tentatively,,adv.,"试验性地,犹豫不决地",,
tenth,,num.,"第十, 十分之一",,
tenuous,,adj.,"纤细的,稀薄的",,
tepee,,n.,美国印第安人的圆锥形帐篷,,
term,,n.,学期；期限，期间；条件，条款；术语 vt. 把…称为,,
terminal,,n.,"终点(站),终端",,
terminate,,v.,"停止, 终止",,
termination,,n.,终止,,
terminology,,n.,术语(学),,
terminus,,n.,终点站,,
termite,,n.,白蚁,,
tern,,n.,"三个一组, [鸟]燕鸥",,
terrace,,n.,"平台,阳台 v. 使成梯形地",,
terrain,,n.,地形,,
terrestrial,,adj.,陆地的,,
terrible,,adj.,"很糟的, 极坏的,骇人的",,
terrific,,adj.,极好的； 非常的， 极度的； 可怕的,,
terrifyingly,,adv.,恐怖地,,
territorial,,adj.,领土的,,
territory,,n.,"领土,地域",,
terrorism,,n.,恐怖主义,,
tertiary,,adj.,"第三的, 第三位的",,
terylene,,n.,涤纶,,
tessellation,,n.,棋盘形嵌石饰,,
test,,,"n&vt. 试验,测试",,
testify,,v.,"证明, 证实",,
testimony,,n.,"证词, 宣言",,
tether,,n.,范围,,
tethys,,n.,"古地中海, 特提斯海",,
texas,,n.,德克萨斯州(美国州名),,
text,,n.,"正文,课文",,
textbook,,n.,"教科书, 课本",,
textile,,n.,纺织品,,
textural,,adj.,"组织的,结构的",,
texture,,n.,"质地,(材料等的)结构",,
thai,,n.,"泰国人, 泰国语",,
thailand,,n.,泰国,,
thames,,n.,"泰晤士河(流经牛津,伦敦等)",,
thank,,v.,感谢,,
thaw,,n.,"融化,解冻",,
theater,,n.,"戏院,剧场",,
theatrical,,adj.,戏剧性的,,
theatrically,,adv.,戏剧化地,,
theft,,n.,"偷, 行窃",,
theme,,n.,主题,,
themselves,,pron.,他(她、它)们自己,,
theological,,adj.,神学(上)的,,
theoretical,,adj.,"理论的,理论上的",,
