word,phonetic,pos,meaning,example,example_zh
spend,,v.,度过，消磨（时光）；花费；浪费；用尽 n. 预算,,
sphere,,n.,球体；范围,,
spherical,,adj.,球形的，球面的,,
spider,,n.,蜘蛛,,
spill,,v.,使溢出,,
spin,,v.,使旋转；纺 n. 旋转,,
spirit,,n.,"精神；情绪,心情",,
spiritual,,adj.,精神的， 心灵的； 宗教的,,
spit,,v.,吐唾沫，吐出 n. 唾沫， 唾液,,
spite,,,3、释义:n. 不顾；恶意，怨恨 v. 刁难，欺侮,,
splash,,v.,溅泼；泼水 n. 溅泼声,,
splendid,,adj.,壮丽的； 极好的,,
split,,v.,被劈开；劈开,,
spoil,,v.,损坏，糟蹋；宠坏,,
spokesman,,n.,发言人,,
sponsor,,v.,赞助,,
spontaneity,,n.,自发性,,
spontaneous,,adj.,自发的,,
spoon,,n.,匙，勺子；一杓的量 v. 用匙舀；使成匙状,,
spoonful,,n.,一匙,,
sport,,n.,运动；游戏；娱乐；运动会；玩笑 v. 游戏 adj. 运动的,,
sportsman,,n.,运动员,,
spot,,n.,点，斑点；地点，处所；少量 vt. 认出， 发现； 玷污,,
spouse,,n.,配偶,,
spray,,n.,浪花；喷雾 v. 喷,,
spread,,v.,扩散；传播,,
spring,,v.,跳，跃 n. 泉；跳跃,,
spur,,n.,刺激物 v. 刺激,,
spy,,vi.,当间谍；暗中监视 n. 间谍 vt. 看见， 发现,,
square,,n.,正方形；广场,,
squeeze,,v.,压，榨,,
stability,,n.,稳定；稳定性,,
stabilize,,v.,使稳固，使安定,,
stable,,adj.,稳定的，不变的,,
stack,,n.,堆，垛 v. 堆积,,
stadium,,n.,运动场， 体育场,,
staff,,n.,全体职员，员工；工作人员；参谋,,
stage,,n.,阶段；舞台,,
stain,,v.,沾污；给…着色,,
stainless,,adj.,不锈的；纯洁的,,
stair,,n.,楼梯,,
staircase,,n.,楼梯,,
stake,,n.,风险,,
stale,,adj.,乏味的，没有新意的,,
stamp,,n.,邮票；印记；标志；跺脚 v. 铭记；标出；盖章于…；贴邮票于…；用脚踩踏,,
stand,,v.,站立；位于；停滞 n. 站立；立场；看台；停止,,
standard,,n.,标准；水准；旗；度量衡标准 adj. 标准的；合规格的；公认为优秀的,,
standardize,,v.,使标准化,,
standpoint,,n.,立场,,
staple,,adj.,主要的； 经常需要的 n. 订书钉，U形钉；主食；主要产品 vt. 用订书钉订,,
star,,n.,"星,明星 v. 以星状物装饰,变成演员",,
stare,,,n&vi. 盯， 凝视,,
start,,v.,开动，着手；开设,,
startle,,v.,吃惊,,
startup,,n.,启动，开办,,
starvation,,n.,"饥饿, 饿死",,
starve,,v.,挨饿， 饿死,,
state,,n.,状态， 情况；国， 州 vt. 陈述， 说明；规定,,
statement,,n.,陈述， 声明； 结算单， 报表,,
statesman,,n.,国务活动家， 政治家,,
static,,adj.,静的；静态的,,
station,,n.,车站；驻地；地位；身份 v. 配置；安置；驻扎,,
stationary,,adj.,固定的， 静止不动的,,
statistic,,n.,统计数值， 统计资料； 统计学,,
statistical,,adj.,统计的，统计学的,,
statistics,,n.,统计学；数据,,
statue,,n.,塑像，雕像，铸像,,
status,,n.,地位,,
stay,,v.,停留；坚持；暂住；停下 n. 逗留；停止；支柱,,
steadily,,adv.,"稳定地,坚定地",,
steady,,adj.,稳定的，逐步的,,
steak,,n.,大块牛肉；牛排,,
steal,,v.,偷窃,,
steam,,n.,蒸汽 v. 蒸发；蒸,,
steamer,,n.,轮船，汽船,,
steel,,n.,钢，钢铁,,
steep,,adj.,陡峭的；急剧升/降的,,
steer,,v.,驾驶,,
stem,,n.,茎，（树）干 v. 起源,,
step,,n.,步，脚步；步骤；步伐；梯级 v. 踏，踩；走,,
stereotype,,n.,老套，固定模式,,
stick,,v.,刺，戳；伸出；粘贴 n. 棍；手杖；呆头呆脑的人,,
sticky,,adj.,粘的,,
stiff,,adj.,硬的；僵直的,,
stiffen,,v.,弄硬；加强,,
still,,adv.,仍然；更；静止地 adj. 静止的，不动的；寂静的，平静的；不起泡的 n. 寂静；剧照；蒸馏室 conj. 仍然；但是；尽管如此 v. 蒸馏；使…静止；使…平静下来,,
stimulant,,n.,[药] 兴奋剂；刺激物；酒精饮料 adj. 激励的；使人兴奋的,,
stimulate,,v.,刺激,,
stimulation,,n.,"激励,刺激",,
stimulus,,n.,刺激,,
sting,,v.,刺；刺痛 n. 刺,,
stir,,v.,搅动；煽动，激起,,
stock,,n.,股票；库存,,
stocking,,n.,长（筒）袜,,
stomach,,n.,胃；腹部；胃口 v. 忍受；吃下,,
stone,,n.,果核，（水果的）硬核,,
stony,,adj.,"多石的, 无情的",,
stool,,n.,凳子；粪便；厕所 v. 长新枝；分檗,,
stoop,,v.,俯身；弯身 n. 曲背；驼背,,
stop,,v.,停止；堵塞；断绝 n. 停止；车站；障碍；逗留,,
storage,,n.,贮藏；贮藏量,,
store,,n.,商店；贮藏；贮存品,,
storey,,n.,（层）楼,,
storm,,n.,爆发 v. 猛攻,,
stormy,,adj.,"暴风雨的, 激烈的, 暴怒的",,
story,,n.,故事；小说；新闻报道；来历；假话 vt. 用历史故事画装饰 vi. 说谎,,
stove,,n.,炉头；炉子,,
straight,,adj.,直的；连续的；笔直的；正直的；整齐的；异性恋的 adv. 直接地；不断地；立即；坦率地 n. 直；直线；直男，直女，异性恋者,,
straighten,,v.,把…弄直；挺起来,,
straightforward,,adj.,直接的,,
strain,,v.,扭伤，拉伤,,
strange,,adj.,陌生的；奇怪的,,
stranger,,n.,陌生人；新来者,,
strap,,n.,带子 v. 捆扎,,
strategic,,adj.,对全局有重要意义的， 关键的； 战略的,,
strategy,,n.,策略，战略,,
straw,,n.,稻草；麦杆；吸管,,
stream,,v.,流出， 涌出 n. 河，溪流；一股，一串,,
street,,n.,街道,,
strength,,n.,兵力；强度,,
strengthen,,v.,加强，巩固,,
stress,,n.,压力；重音,,
stressful,,adj.,充满著压力的，充满著紧张的,,
stretch,,v.,伸展；伸 n. 伸展,,
strict,,adj.,严格的,,
stride,,v.,大踏步走 n. 大步,,
strike,,n.,罢工,,
striking,,adj.,显著的， 突出的； 惹人注目的， 容貌出众的,,
string,,n.,线，细绳；一串,,
strip,,v.,剥去；除去 n. 条，带,,
stripe,,n.,条纹，条子,,
strive,,v.,努力，奋斗，力求,,
stroke,,n.,中风；打，击；鸣声,,
strong,,adj.,坚强的；强壮的；牢固的；擅长的 adv. 强劲地；猛烈地 n. (Strong)人名；(英)斯特朗,,
structural,,adj.,结构的，构造的,,
structure,,n.,结构,,
struggle,,v.,搏斗,,
student,,n.,学生；学者,,
studio,,n.,画室， 摄影室； 播音室， 录音室， 摄影棚,,
stuff,,n.,东西 v. 装，填，塞,,
stuffy,,adj.,不透气的，闷热的,,
stupid,,adj.,愚蠢的；麻木的；乏味的 n. 傻瓜，笨蛋,,
style,,n.,风格；时尚；类型；字体 v. 设计；称呼；使合潮流,,
stylish,,adj.,"时髦的, 漂亮的, 流行的",,
subdivision,,n.,分支; 分部,,
subject,,n.,题目； 学科； 主语 vt. 使隶属,,
subjective,,adj.,主观的， 个人的,,
submarine,,adj.,水下的 n. 潜水艇,,
submerge,,v.,浸没；潜入水中,,
submission,,n.,屈服， 服从； 提交， 呈递； 提交物； 看法， 意见,,
submit,,v.,提交,,
subsequent,,adj.,随后的，后来的,,
subsidize,,v.,提供补贴,,
substance,,n.,物质；实质；本旨,,
substantial,,adj.,大量的,,
substitute,,n.,代替者 v. 代替,,
subtract,,v.,减，减去，去掉,,
subtraction,,n.,减少,,
suburb,,n.,郊区， 郊外， 近郊,,
suburban,,adj.,郊区的,,
subway,,n.,地道；地下铁路,,
succeed,,v.,成功；接替；继…之后,,
succeeding,,adj.,以后的， 随后的,,
success,,n.,成就，成功；成功的事物，有成就的人,,
successful,,adj.,圆满的；顺利的；成功的,,
succession,,n.,连续；继任，继承,,
successive,,adj.,连续的；接连的,,
successor,,n.,继承人，继任者,,
suck,,v.,吸，吮，啜,,
sudden,,adj.,突然的，意外的；快速的 n. 突然发生的事,,
suddenly,,adv.,突然地,,
suffer,,v.,受苦；遭受（痛苦）,,
sufficient,,adj.,足够的,,
sugar,,n.,糖；食糖；甜言蜜语 v. 加糖于；粉饰,,
suggestion,,n.,建议， 意见； 细微的迹象； 暗示,,
suggestive,,adj.,"提示的,暗示的",,
suicide,,,n&v. 自杀,,
suit,,n.,起诉，诉讼 v. 适合,,
suitable,,adj.,适当的；相配的,,
suitcase,,n.,手提箱，衣箱,,
sulfur,,n.,硫（磺），硫黄,,
sulphur,,n.,硫（磺），硫黄,,
sum,,n.,金额；总数,,
summarize,,v.,概括，概述，总结,,
summary,,adj.,概括的， 概要的； 实时的， 即决的 n. 摘要，概要，一览,,
summer,,n.,夏天，夏季 adj. 夏季的,,
summit,,n.,最高点， 峰顶； 最高级会议,,
sun,,n.,太阳 v. 使晒,,
sunday,,n.,星期日；礼拜日,,
sunlight,,n.,日光， 阳光,,
sunrise,,n.,日出； 朝霞,,
sunset,,n.,日落； 晚霞,,
sunshine,,n.,日光， 阳光,,
super,,adj.,特级的；极好的 n. 特级品，特大号；临时雇员,,
superb,,adj.,极好的； 高质量的,,
superficial,,adj.,肤浅的,,
superior,,adj.,上级的，较高的 n. 上级，长官,,
superiority,,n.,优越（性），优势,,
supermarket,,n.,超级市场,,
supervise,,v.,监督，监视,,
supervision,,n.,监督,,
supervisor,,n.,督导,,
supper,,n.,晚餐，晚饭；夜宵,,
supplement,,n.,增补物，补充物 v. 增补，补充,,
supplementary,,adj.,增补的， 补充的,,
supplier,,n.,"供应者, 补充者",,
supply,,,n&vt. 供给， 供应,,
support,,vt.,支撑；支持；供养；证实 n. 支持， 支撑物， 支持者,,
supporter,,n.,"支持者, 赡养者",,
supportive,,adj.,支持的,,
suppose,,v.,料想，以为；假定；期望,,
supposedly,,adv.,"推测地, 大概",,
supposition,,n.,"假定, 想象",,
supremacy,,n.,"地位最高的人,至高,霸权",,
supreme,,adj.,最高的；最大的,,
sure,,adj.,"对有把握 ad的确, 当然",,
surf,,v.,冲浪,,
surface,,n.,表面；表层；外观 adj. 表面的，肤浅的 v. 浮出水面,,
surge,,vi.,蜂拥而出；洋溢，奔放；汹涌，奔腾 n. 大浪， 波涛； 高涨； 汹涌,,
surgeon,,n.,外科医生,,
surgery,,n.,外科，外科手术,,
surgical,,adj.,手术的,,
surpass,,v.,超过,,
surplus,,adj.,过剩的， 多余的 n. 过剩，剩余，盈余,,
surprise,,v.,"使诧异,使惊异,使感到意外 n. 诧异,惊异",,
surrender,,v.,交出；投降,,
surround,,vt.,围， 围绕； 圈住,,
surrounding,,adj.,附近的；四周的,,
surroundings,,n.,周围的事物，环境,,
survey,,v.,调查；审视，仔细考虑 n. 调查；勘测，测量，测绘,,
survival,,n.,幸存,,
survive,,v.,幸免于；活下来,,
survivor,,n.,生还者； 残存物,,
suspect,,v.,怀疑，猜想 n. 嫌疑犯,,
suspend,,v.,吊，悬；推迟,,
suspense,,n.,担心， 焦虑； 悬念， 不确定,,
suspension,,n.,暂停， 中止； 暂令停止参加， 暂时剥夺； 悬架， 悬置机构； 悬浮液； 悬， 挂， 吊,,
suspicion,,n.,怀疑，疑心，猜疑,,
suspicious,,adj.,怀疑的；可疑的,,
sustain,,n.,维持,,
sustainable,,adj.,可持续的,,
swallow,,v.,咽下，吞下,,
sway,,v.,影响,,
swear,,v.,宣（誓）；诅咒,,
sweat,,v.,使出汗；流出；使干苦活；剥削；藉出汗减轻；焦急地期待 n. 汗；水珠；焦急；苦差使,,
sweater,,n.,厚运动衫，毛线衫,,
sweep,,v.,扫；刮起；扫过,,
sweet,,adj.,甜的,,
swell,,v.,膨胀；增长；隆起,,
swift,,adj.,迅速的,,
swim,,v.,游泳；漂浮；浸；眩晕 n. 游泳；漂浮；眩晕 adj. 游泳时穿戴的,,
swimmer,,n.,游泳者,,
swing,,v.,摇摆；回转 n. 摇摆,,
switch,,v.,转变，改变,,
sword,,n.,剑，刀,,
symbol,,n.,象征，标志,,
symbolic,,adj.,符号的； 象征性的,,
symbolize,,v.,象征,,
sympathetic,,adj.,同情的,,
sympathize,,v.,同情；同感，共鸣,,
sympathy,,n.,同情心,,
symptom,,n.,症状,,
synthetic,,adj.,合成的，人造的,,
system,,n.,系统； 制度， 体制； 方法， 做法； 身体,,
systematic,,adj.,有系统的；有计划的,,
systematical,,adj.,有系统的， 有计划的,,
systematically,,adv.,系统地，有规则地,,
table,,n.,桌子；表格；平地层 v. 制表；搁置；嵌合 adj. 桌子的,,
tablet,,n.,碑；药片；写字板；小块；平板电脑 vt. 用碑牌纪念；将(备忘录等)写在板上；将…制成小片或小块,,
tackle,,v.,处理,,
tag,,n.,标签；附加语,,
tail,,n.,"尾巴 v. 跟踪,尾随",,
tailor,,v.,调整使适应,,
takeoff,,n.,起飞,,
tale,,n.,故事；传说,,
talent,,n.,才能；天才；人才,,
talented,,adj.,有才能的,,
talk,,v.,讲话；谈论,,
tall,,adj.,高的；长的；过分的；夸大的 adv. 夸大地 n. (Tall)人名；(马里、阿拉伯)塔勒；(芬、罗、瑞典)塔尔；(英)托尔；(土)塔勒,,
tame,,adj.,驯服的；顺从的,,
tangible,,adj.,可触摸的， 可感知的； 明确的， 确凿的； 有形的， 实际的,,
tank,,n.,油箱，水箱,,
tap,,n.,轻叩 v. 轻叩,,
tape,,v.,系，捆,,
target,,n.,目标 vt. 把…作为目标； 瞄准,,
task,,n.,任务，工作,,
taste,,n.,味觉；品味,,
tasteless,,adj.,无味的,,
tax,,n.,税，税款；负担 vt. 对…征税； 使负担重， 使费尽力气,,
taxi,,v.,乘出租车；滑行 n. 出租汽车,,
tea,,n.,茶叶；茶树；茶点 vt. 给…沏茶 vi. 喝茶；进茶点,,
teach,,v.,"讲授,教授",,
teacher,,n.,教师；导师,,
team,,v.,协作，合作,,
tear,,n.,眼泪 v撕(裂),,
technical,,adj.,技术的,,
technician,,n.,技术员，技师,,
technique,,n.,技巧，手艺；技术，技能,,
technological,,adj.,科技的,,
technology,,n.,工艺学； 工艺， 技术,,
tedious,,adj.,单调沉闷的,,
teenager,,n.,青少年,,
telecommunications,,n.,通信， 电信,,
telegram,,n.,电报,,
telephone,,n.,（美）电话；电话机；电话耳机 v. 打电话,,
telescope,,n.,望远镜,,
telescopic,,adj.,"望远镜的,[眼科] 远视的",,
television,,n.,电视(机),,
tell,,v.,"告诉,讲述",,
teller,,n.,"讲话的人, 告诉的人",,
temper,,n.,韧度；心情，情绪 vt. 调和， 使缓和； 【冶】使回火,,
temperature,,n.,温度；体温,,
temple,,n.,圣堂，神殿，庙宇,,
temporarily,,adv.,临时,,
temporary,,adj.,暂时的，临时的,,
tempt,,v.,引诱，诱惑；吸引,,
temptation,,n.,诱惑，引诱,,
tempting,,adj.,诱人的，吸引人的,,
ten,,num.,"十,十个",,
tend,,v.,照管，照料，护理,,
tendency,,n.,倾向；趋向，趋势,,
tender,,adj.,嫩的；脆弱的,,
tense,,n.,时态，时,,
tension,,n.,紧张,,
tent,,n.,帐篷,,
term,,n.,"学期;期限,期间;(pl.)条件,条款;术语",,
terminal,,n.,终点站，航空站,,
terrible,,adj.,可怕的；极度的,,
terribly,,adv.,可怕地，非常,,
terrific,,adj.,极妙的； 极大的； 令人恐惧的,,
terrify,,v.,使恐怖，使惊吓,,
territorial,,adj.,领土的,,
territory,,n.,领土，领域,,
terror,,n.,恐怖，惊骇,,
terrorism,,n.,恐怖主义,,
terrorist,,n.,恐怖分子,,
test,,,"n&vt. 试验,测试",,
text,,n.,"正文,课文",,
textbook,,n.,教科书，课本,,
textile,,n.,纺织品,,
thank,,v.,感谢,,
thanksgiving,,n.,感恩节,,
theater,,n.,电影院，戏院，剧场；戏剧；手术室,,
theatrical,,adj.,戏剧性的,,
theft,,n.,盗窃，偷窃（行为）,,
theme,,n.,主题， 题目,,
themselves,,pron.,他(她、它)们自己,,
theoretical,,adj.,理论（上）的,,
theory,,n.,理论,,
therapeutic,,adj.,"治疗的, 治疗学的 n治疗剂, 治疗学家",,
therapist,,n.,临床医学家,,
therapy,,n.,疗法 治疗,,
thereby,,adv.,因此，从而，由此,,
therefore,,adv.,因此，所以,,
thermometer,,n.,温度计，寒暑表,,
thesis,,n.,论文；论题，论点,,
thick,,adv.,厚厚地 adj. 厚的，密的，浓的；不清楚的，口音重的,,
thickness,,n.,厚（度）；密（度）,,
thief,,n.,小偷，贼,,
thin,,,a&ad. 薄、细、瘦(的),,
thing,,n.,"东西,事情",,
thinking,,adj.,深思的， 有理性的 n. 想法，意见，见解,,
third,,num.,"第三,三分之一",,
thirst,,n.,渴， 口渴；渴望， 热望,,
thirsty,,adj.,渴的； 渴望的,,
thirteen,,n.,十三；十三岁；十三个 num. 十三 adj. 十三的；十三个的,,
thirty,,n.,三十年代 num. 三十 adj. 三十个的,,
thorough,,adj.,彻底的；详尽的,,
though,,conj.,"尽管,虽然 adv. 可是",,
thoughtful,,adj.,体贴的；沉思的,,
thousand,,n.,一千；一千个；许许多多 adj. 成千的；无数的,,
thread,,n.,线；丝；螺纹；头绪,,
threat,,n.,威胁，恐吓；凶兆,,
threaten,,v.,威胁,,
thrive,,v.,兴旺，繁荣，旺盛,,
throat,,n.,咽喉，喉咙；嗓音,,
through,,prep.,因为，由于,,
throughout,,prep.,遍及 adv. 到处,,
throw,,v.,投；抛；掷 n. 投掷；冒险,,
thrust,,v.,插，刺 n. 猛冲，猛刺；推进,,
thumb,,v.,示意要求搭车 n. 拇指,,
thunder,,n.,雷 v. 打雷；吼出,,
thunderous,,adj.,"打雷的, 雷鸣般的",,
thursday,,n.,星期四,,
thus,,adv.,如此，这样；因而,,
tick,,vi.,发出滴答声 n. 记号，勾号；滴答声 vt. 给…标记号,,
ticket,,n.,（交通违章）罚款传票,,
tidal,,adj.,"潮汐的, 定时涨落的",,
tide,,n.,潮水,,
tidy,,adj.,整洁的；整齐的,,
tie,,v.,系；约束；打结；与…成平局 n. 领带；平局；鞋带；领结；不分胜负,,
tiger,,n.,老虎；凶暴的人,,
tight,,adj.,紧的；密封的；绷紧的；麻烦的；严厉的；没空的；吝啬的 adv. 紧紧地；彻底地 n. (Tight)人名；(英)泰特,,
tighten,,v.,使变紧,,
till,,n.,[地理][水文] 冰碛；放钱的抽屉；备用现金 prep. 直到 conj. 直到为止 v. 耕种；犁,,
timber,,n.,木材， 原木； 大木料， 栋木,,
time,,n.,时间；钟点，时刻；次，回,,
timely,,adj.,及时的；适时的,,
tin,,n.,锡；罐头,,
tiny,,adj.,微小的,,
tip,,v.,轻击；给小费,,
tire,,v.,疲劳，累；厌倦,,
tired,,adj.,疲倦的；厌倦的，厌烦的 v. 疲倦；对…腻烦（tire的过去分词形式）,,
tiresome,,adj.,使人厌倦的，讨厌的,,
tissue,,n.,薄绢；薄纸；组织,,
title,,n.,标题， 题目； 称号， 头衔； 权利， 权益,,
to,,prep.,(表示方向)到；向；(表示间接关系)给,,
toast,,n.,烤面包 v. 烘，烤,,
tobacco,,n.,烟草，烟叶；烟草制品；抽烟,,
today,,n.,"今天,现今",,
toe,,n.,脚趾；足尖,,
toilet,,n.,厕所，盥洗室，浴室,,
token,,n.,辅币；象征,,
tolerable,,adj.,可忍受的， 可容忍的； 尚好的， 过得去的,,
tolerance,,n.,宽容，容忍,,
tolerant,,adj.,容忍的；有耐力的,,
